from_record_id,from_data_source,to_record_id,to_data_source,relationship_role,rel_type,from_date,thru_date
8740528149208954370,OOR,17271848457789735161,OOR,shareholding 75% 100%,INFLUENCE,2016-04-06,
8740528149208954370,OOR,17271848457789735161,OOR,voting_rights 75% 100%,INFLUENCE,2016-04-06,
8740528149208954370,OOR,17271848457789735161,OOR,appointment_of_board,INFLUENCE,2016-04-06,
287957459314169360,OOR,1743676453477955141,OOR,other_influence_or_control,INFLUENCE,2020-04-14,
11080898759010500830,OOR,1743676453477955141,OOR,other_influence_or_control,INFLUENCE,2020-04-14,2021-02-08
14539919002816935048,OOR,1743676453477955141,OOR,other_influence_or_control,INFLUENCE,2021-03-22,
11318760569640528037,OOR,1743676453477955141,OOR,other_influence_or_control,INFLUENCE,2022-06-01,2022-12-08
17181306514177266791,OOR,1743676453477955141,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-01
14860190858873069604,OOR,1743676453477955141,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
11447518046995452174,OOR,1743676453477955141,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
3460841525290798642,OOR,1743676453477955141,OOR,other_influence_or_control,INFLUENCE,2023-09-01,
2649240874962386578,OOR,17596486550522790028,OOR,shareholding 50%,INFLUENCE,2023-07-03,
2649240874962386578,OOR,17596486550522790028,OOR,voting_rights 50%,INFLUENCE,2023-07-03,
11189598595664412122,OOR,17636817563619443689,OOR,shareholding 75% 100%,INFLUENCE,2016-04-06,
11189598595664412122,OOR,17636817563619443689,OOR,voting_rights 75% 100%,INFLUENCE,2016-04-06,
11189598595664412122,OOR,17636817563619443689,OOR,appointment_of_board,INFLUENCE,2016-04-06,
5404060279161954835,OOR,17759055292031741849,OOR,shareholding 25% 50%,INFLUENCE,2019-11-20,
5404060279161954835,OOR,17759055292031741849,OOR,voting_rights 25% 50%,INFLUENCE,2019-11-20,
5404060279161954835,OOR,17759055292031741849,OOR,appointment_of_board,INFLUENCE,2019-11-20,
2654689820514522770,OOR,17759055292031741849,OOR,shareholding 25% 50%,INFLUENCE,2019-11-20,
2654689820514522770,OOR,17759055292031741849,OOR,voting_rights 25% 50%,INFLUENCE,2019-11-20,
2654689820514522770,OOR,17759055292031741849,OOR,appointment_of_board,INFLUENCE,2019-11-20,
2649240874962386578,OOR,17806324037190038651,OOR,shareholding 100%,INFLUENCE,2023-05-30,
2649240874962386578,OOR,17806324037190038651,OOR,voting_rights 100%,INFLUENCE,2023-05-30,
17952626459015773513,OOR,17892212632775799925,OOR,shareholding 25% 50%,INFLUENCE,2018-07-19,
17952626459015773513,OOR,17892212632775799925,OOR,voting_rights 25% 50%,INFLUENCE,2018-07-19,
6747548100436839873,OOR,17892212632775799925,OOR,shareholding 50% 75%,INFLUENCE,2018-07-19,
6747548100436839873,OOR,17892212632775799925,OOR,voting_rights 50% 75%,INFLUENCE,2018-07-19,
16819185599764310475,OOR,17892212632775799925,OOR,shareholding 25% 50%,INFLUENCE,2018-07-19,
16819185599764310475,OOR,17892212632775799925,OOR,voting_rights 25% 50%,INFLUENCE,2018-07-19,
12164505326385567495,OOR,17892212632775799925,OOR,shareholding 50% 75%,INFLUENCE,2018-07-19,
12164505326385567495,OOR,17892212632775799925,OOR,voting_rights 50% 75%,INFLUENCE,2018-07-19,
697245923305352330,OOR,18054426194482640518,OOR,shareholding 75% 100%,INFLUENCE,2020-06-24,
871635336857533818,OOR,18054426194482640518,OOR,shareholding 25% 50%,INFLUENCE,2020-06-12,2020-06-24
871635336857533818,OOR,18054426194482640518,OOR,voting_rights 25% 50%,INFLUENCE,2020-06-12,2020-06-24
871635336857533818,OOR,18054426194482640518,OOR,appointment_of_board,INFLUENCE,2020-06-12,2020-06-24
11906858520895268149,OOR,18054426194482640518,OOR,shareholding 25% 50%,INFLUENCE,2020-06-12,2020-06-24
11906858520895268149,OOR,18054426194482640518,OOR,voting_rights 25% 50%,INFLUENCE,2020-06-12,2020-06-24
11906858520895268149,OOR,18054426194482640518,OOR,appointment_of_board,INFLUENCE,2020-06-12,2020-06-24
13402299582755623956,OOR,18054426194482640518,OOR,shareholding 25% 50%,INFLUENCE,2020-06-12,2020-06-24
13402299582755623956,OOR,18054426194482640518,OOR,voting_rights 25% 50%,INFLUENCE,2020-06-12,2020-06-24
13402299582755623956,OOR,18054426194482640518,OOR,appointment_of_board,INFLUENCE,2020-06-12,2020-06-24
12052062250481936308,OOR,18177559536309068576,OOR,other_influence_or_control,INFLUENCE,2019-12-05,
12810423772846395580,OOR,1817956027301100807,OOR,shareholding 100%,INFLUENCE,2023-07-09,
12810423772846395580,OOR,1817956027301100807,OOR,voting_rights 100%,INFLUENCE,2023-07-09,
11396381015473255022,OOR,1822426208606148070,OOR,shareholding 40%,INFLUENCE,2020-09-15,
11396381015473255022,OOR,1822426208606148070,OOR,voting_rights 40%,INFLUENCE,2020-09-15,
18342086535343317671,OOR,1822426208606148070,OOR,shareholding 40%,INFLUENCE,2020-09-15,
18342086535343317671,OOR,1822426208606148070,OOR,voting_rights 40%,INFLUENCE,2020-09-15,
3495273677189998613,OOR,18234405239694855321,OOR,shareholding 50%,INFLUENCE,2020-02-13,
3495273677189998613,OOR,18234405239694855321,OOR,voting_rights 50%,INFLUENCE,2020-02-13,
5453025603172443009,OOR,18234405239694855321,OOR,shareholding 50%,INFLUENCE,2020-02-13,
5453025603172443009,OOR,18234405239694855321,OOR,voting_rights 50%,INFLUENCE,2020-02-13,
7569402461685574193,OOR,18234405239694855321,OOR,shareholding 100%,INFLUENCE,2020-02-13,
7569402461685574193,OOR,18234405239694855321,OOR,voting_rights 100%,INFLUENCE,2020-02-13,
9858196039535340907,OOR,18282424032862749736,OOR,shareholding 50%,INFLUENCE,2023-06-19,
11396381015473255022,OOR,18282424032862749736,OOR,shareholding 50%,INFLUENCE,2023-06-19,
11396381015473255022,OOR,18282424032862749736,OOR,voting_rights 100%,INFLUENCE,2023-06-19,
3763382290790851491,OOR,1876302548425697905,OOR,shareholding 75% 100%,INFLUENCE,2019-08-20,
3763382290790851491,OOR,1876302548425697905,OOR,voting_rights 75% 100%,INFLUENCE,2019-08-20,
3763382290790851491,OOR,1876302548425697905,OOR,appointment_of_board,INFLUENCE,2019-08-20,
12660655370557157776,OOR,1900125495978964582,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
16309910760240424999,OOR,1900125495978964582,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-01
11447518046995452174,OOR,1900125495978964582,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
287957459314169360,OOR,1900125495978964582,OOR,other_influence_or_control,INFLUENCE,2020-04-14,
11080898759010500830,OOR,1900125495978964582,OOR,other_influence_or_control,INFLUENCE,2020-03-14,2021-02-08
14539919002816935048,OOR,1900125495978964582,OOR,other_influence_or_control,INFLUENCE,2021-03-22,
11318760569640528037,OOR,1900125495978964582,OOR,other_influence_or_control,INFLUENCE,2022-06-01,2022-12-08
3460841525290798642,OOR,1900125495978964582,OOR,other_influence_or_control,INFLUENCE,2023-09-01,
354734124723271238,OOR,2102963263606356827,OOR,shareholding 75% 100%,INFLUENCE,2020-01-01,
354734124723271238,OOR,2102963263606356827,OOR,voting_rights 75% 100%,INFLUENCE,2020-01-01,
2305787335480564535,OOR,2157304631999893922,OOR,shareholding 25% 50%,INFLUENCE,2018-08-20,
2305787335480564535,OOR,2157304631999893922,OOR,voting_rights 25% 50%,INFLUENCE,2018-08-20,
2305787335480564535,OOR,2157304631999893922,OOR,appointment_of_board,INFLUENCE,2018-08-20,
13549564835736144460,OOR,2157304631999893922,OOR,shareholding 25% 50%,INFLUENCE,2018-08-20,
13549564835736144460,OOR,2157304631999893922,OOR,voting_rights 25% 50%,INFLUENCE,2018-08-20,
13549564835736144460,OOR,2157304631999893922,OOR,appointment_of_board,INFLUENCE,2018-08-20,
696218628132293218,OOR,2160651228459565660,OOR,shareholding 25% 50%,INFLUENCE,2020-03-10,
696218628132293218,OOR,2160651228459565660,OOR,voting_rights 25% 50%,INFLUENCE,2020-03-10,
11162272732225814182,OOR,2160651228459565660,OOR,shareholding 25% 50%,INFLUENCE,2022-06-13,
11162272732225814182,OOR,2160651228459565660,OOR,voting_rights 25% 50%,INFLUENCE,2022-06-13,
11162272732225814182,OOR,2160651228459565660,OOR,appointment_of_board,INFLUENCE,2022-06-13,
2649240874962386578,OOR,2217751744902026259,OOR,shareholding 50%,INFLUENCE,2023-06-29,
2649240874962386578,OOR,2217751744902026259,OOR,voting_rights 50%,INFLUENCE,2023-06-29,
15552612855683312785,OOR,2395885863738894312,OOR,shareholding 75% 100%,INFLUENCE,2016-04-06,
15552612855683312785,OOR,2395885863738894312,OOR,voting_rights 75% 100%,INFLUENCE,2016-04-06,
15552612855683312785,OOR,2395885863738894312,OOR,appointment_of_board,INFLUENCE,2016-04-06,
16845748640432210076,OOR,2679845957325611152,OOR,shareholding 25% 50%,INFLUENCE,2019-07-06,
16845748640432210076,OOR,2679845957325611152,OOR,voting_rights 25% 50%,INFLUENCE,2019-07-06,
6002776118800028535,OOR,2679845957325611152,OOR,shareholding 25% 50%,INFLUENCE,2019-07-06,
6002776118800028535,OOR,2679845957325611152,OOR,voting_rights 25% 50%,INFLUENCE,2019-07-06,
8435024606289784592,OOR,2940298445539057879,OOR,shareholding 25% 50%,INFLUENCE,2019-04-12,
4626879104222513256,OOR,2940298445539057879,OOR,shareholding 75% 100%,INFLUENCE,2016-04-06,2019-04-12
5453871134642869682,OOR,2940298445539057879,OOR,shareholding 25% 50%,INFLUENCE,2019-04-12,
1874577453173338005,OOR,3088910742853001183,OOR,shareholding 25% 50%,INFLUENCE,2020-03-09,
1874577453173338005,OOR,3088910742853001183,OOR,voting_rights 25% 50%,INFLUENCE,2020-03-09,
1874577453173338005,OOR,3088910742853001183,OOR,appointment_of_board,INFLUENCE,2020-03-09,
17574959764435441480,OOR,3130484542422468846,OOR,shareholding 100%,INFLUENCE,2020-06-10,
17574959764435441480,OOR,3130484542422468846,OOR,voting_rights 100%,INFLUENCE,2020-06-10,
12810423772846395580,OOR,3268067683906360563,OOR,shareholding 100%,INFLUENCE,2023-07-09,
12810423772846395580,OOR,3268067683906360563,OOR,voting_rights 100%,INFLUENCE,2023-07-09,
5563833609003122886,OOR,3276060465537167039,OOR,other_influence_or_control,INFLUENCE,2018-04-03,
5473067660016789594,OOR,3276060465537167039,OOR,other_influence_or_control,INFLUENCE,2018-04-03,
17885696815124238466,OOR,3276060465537167039,OOR,other_influence_or_control,INFLUENCE,2018-04-03,
7733076749276969998,OOR,3416816045051266211,OOR,shareholding 50% 75%,INFLUENCE,2018-05-16,
11119559284828887244,OOR,3416816045051266211,OOR,shareholding 25% 50%,INFLUENCE,2018-05-16,
2305787335480564535,OOR,3620664545106141889,OOR,shareholding 75% 100%,INFLUENCE,2018-06-11,
2305787335480564535,OOR,3620664545106141889,OOR,voting_rights 75% 100%,INFLUENCE,2018-06-11,
2305787335480564535,OOR,3620664545106141889,OOR,appointment_of_board,INFLUENCE,2018-06-11,
16574664319827836179,OOR,3620664545106141889,OOR,shareholding 25% 50%,INFLUENCE,2018-06-11,2021-01-18
16574664319827836179,OOR,3620664545106141889,OOR,voting_rights 25% 50%,INFLUENCE,2018-06-11,2021-01-18
16574664319827836179,OOR,3620664545106141889,OOR,appointment_of_board,INFLUENCE,2018-06-11,2021-01-18
7144199660998316023,OOR,4017873748870720667,OOR,shareholding 75% 100%,INFLUENCE,2016-04-06,
11162272732225814182,OOR,4022702057509019826,OOR,shareholding 25% 50%,INFLUENCE,2016-07-01,
11162272732225814182,OOR,4022702057509019826,OOR,voting_rights 25% 50%,INFLUENCE,2016-07-01,
11162272732225814182,OOR,4022702057509019826,OOR,appointment_of_board,INFLUENCE,2016-07-01,
11162272732225814182,OOR,4022702057509019826,OOR,other_influence_or_control,INFLUENCE,2016-07-01,
696218628132293218,OOR,4022702057509019826,OOR,shareholding 25% 50%,INFLUENCE,2016-07-01,
696218628132293218,OOR,4022702057509019826,OOR,voting_rights 25% 50%,INFLUENCE,2016-07-01,
696218628132293218,OOR,4022702057509019826,OOR,other_influence_or_control,INFLUENCE,2016-07-01,
11396381015473255022,OOR,4349994537831653530,OOR,shareholding 50%,INFLUENCE,2023-03-01,
11396381015473255022,OOR,4349994537831653530,OOR,voting_rights 50%,INFLUENCE,2023-03-01,
4046297942867577856,OOR,4349994537831653530,OOR,shareholding 50%,INFLUENCE,2023-03-01,
4046297942867577856,OOR,4349994537831653530,OOR,voting_rights 50%,INFLUENCE,2023-03-01,
12810423772846395580,OOR,4598783453354496374,OOR,shareholding 50%,INFLUENCE,2023-07-14,
12810423772846395580,OOR,4598783453354496374,OOR,voting_rights 50%,INFLUENCE,2023-07-14,
7148537770457709885,OOR,4598783453354496374,OOR,shareholding 50%,INFLUENCE,2023-07-14,
7148537770457709885,OOR,4598783453354496374,OOR,voting_rights 50%,INFLUENCE,2023-07-14,
7715842923571225551,OOR,4897885495189971863,OOR,other_influence_or_control,INFLUENCE,2019-04-12,
4626879104222513256,OOR,4897885495189971863,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-12
9688729209001748329,OOR,5217897900593669517,OOR,voting_rights 75% 100%,INFLUENCE,2016-04-06,
9688729209001748329,OOR,5217897900593669517,OOR,appointment_of_board,INFLUENCE,2016-04-06,
9688729209001748329,OOR,5217897900593669517,OOR,other_influence_or_control,INFLUENCE,2016-04-06,
5924181656126884352,OOR,5363488013504819484,OOR,shareholding 25% 50%,INFLUENCE,2019-02-15,
5924181656126884352,OOR,5363488013504819484,OOR,voting_rights 25% 50%,INFLUENCE,2019-02-15,
2880829771537807421,OOR,5363488013504819484,OOR,shareholding 50% 75%,INFLUENCE,2019-02-15,
2880829771537807421,OOR,5363488013504819484,OOR,voting_rights 50% 75%,INFLUENCE,2019-02-15,
2880829771537807421,OOR,5363488013504819484,OOR,appointment_of_board,INFLUENCE,2019-02-15,
18291202706706754902,OOR,5458210266490651757,OOR,shareholding 75% 100%,INFLUENCE,2016-04-06,
18291202706706754902,OOR,5458210266490651757,OOR,voting_rights 75% 100%,INFLUENCE,2016-04-06,
18291202706706754902,OOR,5458210266490651757,OOR,appointment_of_board,INFLUENCE,2016-04-06,
578820807701635603,OOR,5658747065450198230,OOR,shareholding 75% 100%,INFLUENCE,2016-07-20,
578820807701635603,OOR,5658747065450198230,OOR,voting_rights 75% 100%,INFLUENCE,2016-07-20,
578820807701635603,OOR,5658747065450198230,OOR,appointment_of_board,INFLUENCE,2016-07-20,
14677440475450711983,OOR,594653835899287894,OOR,shareholding 75% 100%,INFLUENCE,2016-04-06,
14677440475450711983,OOR,594653835899287894,OOR,voting_rights 75% 100%,INFLUENCE,2016-04-06,
14677440475450711983,OOR,594653835899287894,OOR,appointment_of_board,INFLUENCE,2016-04-06,
17181306514177266791,OOR,6050408303626891096,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-01
14860190858873069604,OOR,6050408303626891096,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
11447518046995452174,OOR,6050408303626891096,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
287957459314169360,OOR,6050408303626891096,OOR,other_influence_or_control,INFLUENCE,2020-04-14,
11080898759010500830,OOR,6050408303626891096,OOR,other_influence_or_control,INFLUENCE,2020-04-14,2021-02-08
14539919002816935048,OOR,6050408303626891096,OOR,other_influence_or_control,INFLUENCE,2021-03-22,
11318760569640528037,OOR,6050408303626891096,OOR,other_influence_or_control,INFLUENCE,2022-06-01,2022-12-08
3460841525290798642,OOR,6050408303626891096,OOR,other_influence_or_control,INFLUENCE,2023-09-01,
11162272732225814182,OOR,6130785299339880385,OOR,shareholding 25% 50%,INFLUENCE,2020-01-27,
696218628132293218,OOR,6130785299339880385,OOR,shareholding 25% 50%,INFLUENCE,2020-01-27,
10390699576067371333,OOR,6136286495297288173,OOR,shareholding 75% 100%,INFLUENCE,2019-08-19,
10390699576067371333,OOR,6136286495297288173,OOR,voting_rights 75% 100%,INFLUENCE,2019-08-19,
10390699576067371333,OOR,6136286495297288173,OOR,appointment_of_board,INFLUENCE,2019-08-19,
6383471948105063933,OOR,6158188023058158242,OOR,shareholding 75% 100%,INFLUENCE,2016-07-05,2016-07-14
6383471948105063933,OOR,6158188023058158242,OOR,voting_rights 75% 100%,INFLUENCE,2016-07-05,2016-07-14
6383471948105063933,OOR,6158188023058158242,OOR,appointment_of_board,INFLUENCE,2016-07-05,2016-07-14
6851557036761411462,OOR,6587200127538019003,OOR,shareholding 75% 100%,INFLUENCE,2020-03-03,
1883254290535355504,OOR,6627175790700056685,OOR,shareholding 50% 75%,INFLUENCE,2019-05-01,
6272887817639008901,OOR,6627175790700056685,OOR,shareholding 25% 50%,INFLUENCE,2021-02-12,
6272887817639008901,OOR,6627175790700056685,OOR,voting_rights 25% 50%,INFLUENCE,2021-02-12,
8336662960845411280,OOR,6650314840584745424,OOR,shareholding 10%,INFLUENCE,2009-12-02,
8336662960845411280,OOR,6650314840584745424,OOR,voting_rights 100%,INFLUENCE,2009-12-02,
953272446376371596,OOR,6650314840584745424,OOR,shareholding 30%,INFLUENCE,2019-09-26,
5070572028120081385,OOR,6650314840584745424,OOR,shareholding 30%,INFLUENCE,2019-09-26,
5508160201904175094,OOR,6650314840584745424,OOR,shareholding 30%,INFLUENCE,2019-09-26,
9488638292964121747,OOR,6701883901592387784,OOR,shareholding 75% 100%,INFLUENCE,2019-12-02,
9488638292964121747,OOR,6701883901592387784,OOR,voting_rights 75% 100%,INFLUENCE,2019-12-02,
9488638292964121747,OOR,6701883901592387784,OOR,appointment_of_board,INFLUENCE,2019-12-02,
14588623608731068912,OOR,6905760079647055472,OOR,shareholding 50%,INFLUENCE,2023-07-03,
14588623608731068912,OOR,6905760079647055472,OOR,voting_rights 50%,INFLUENCE,2023-07-03,
11396381015473255022,OOR,6905760079647055472,OOR,shareholding 50%,INFLUENCE,2023-07-03,
11396381015473255022,OOR,6905760079647055472,OOR,voting_rights 50%,INFLUENCE,2023-07-03,
12660655370557157776,OOR,7212271673267422588,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
17181306514177266791,OOR,7212271673267422588,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-01
11447518046995452174,OOR,7212271673267422588,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
287957459314169360,OOR,7212271673267422588,OOR,other_influence_or_control,INFLUENCE,2020-04-14,
11080898759010500830,OOR,7212271673267422588,OOR,other_influence_or_control,INFLUENCE,2020-04-14,2021-02-08
14539919002816935048,OOR,7212271673267422588,OOR,other_influence_or_control,INFLUENCE,2021-03-22,
11318760569640528037,OOR,7212271673267422588,OOR,other_influence_or_control,INFLUENCE,2022-06-01,2022-12-08
3460841525290798642,OOR,7212271673267422588,OOR,other_influence_or_control,INFLUENCE,2023-09-01,
4008882934238377616,OOR,7345338689963218715,OOR,shareholding 75% 100%,INFLUENCE,2018-09-27,2018-12-01
2882148492357797361,OOR,7345338689963218715,OOR,voting_rights 75% 100%,INFLUENCE,2018-09-27,2018-09-27
15252205228273494020,OOR,7345338689963218715,OOR,shareholding 75% 100%,INFLUENCE,2018-09-27,2019-10-21
15252205228273494020,OOR,7345338689963218715,OOR,voting_rights 75% 100%,INFLUENCE,2018-09-27,2019-10-21
15252205228273494020,OOR,7345338689963218715,OOR,appointment_of_board,INFLUENCE,2018-09-27,2019-10-21
13340259158877779336,OOR,7345338689963218715,OOR,shareholding 75% 100%,INFLUENCE,2019-10-21,
13340259158877779336,OOR,7345338689963218715,OOR,voting_rights 75% 100%,INFLUENCE,2019-10-21,
13340259158877779336,OOR,7345338689963218715,OOR,appointment_of_board,INFLUENCE,2019-10-21,
17181306514177266791,OOR,7345643885027890505,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-01
14860190858873069604,OOR,7345643885027890505,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
11447518046995452174,OOR,7345643885027890505,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
11080898759010500830,OOR,7345643885027890505,OOR,other_influence_or_control,INFLUENCE,2020-04-14,2021-02-08
287957459314169360,OOR,7345643885027890505,OOR,other_influence_or_control,INFLUENCE,2020-04-14,
14539919002816935048,OOR,7345643885027890505,OOR,other_influence_or_control,INFLUENCE,2021-03-22,
11318760569640528037,OOR,7345643885027890505,OOR,other_influence_or_control,INFLUENCE,2022-06-01,2022-12-08
3460841525290798642,OOR,7345643885027890505,OOR,other_influence_or_control,INFLUENCE,2023-09-01,
16555742617193126384,OOR,7534967179375482443,OOR,shareholding 25% 50%,INFLUENCE,2016-07-12,
12469744678402514041,OOR,7534967179375482443,OOR,shareholding 25% 50%,INFLUENCE,2016-07-12,
1142565735809814951,OOR,7768098535826515629,OOR,shareholding 75% 100%,INFLUENCE,2019-01-24,
1142565735809814951,OOR,7768098535826515629,OOR,voting_rights 75% 100%,INFLUENCE,2019-01-24,
1142565735809814951,OOR,7768098535826515629,OOR,appointment_of_board,INFLUENCE,2019-01-24,
1278498051529614357,OOR,786544377660005117,OOR,shareholding 33.3%,INFLUENCE,2009-12-02,2019-07-03
1278498051529614357,OOR,786544377660005117,OOR,voting_rights 33.3%,INFLUENCE,2009-12-02,2019-07-03
9397904403735533298,OOR,786544377660005117,OOR,shareholding 33.3%,INFLUENCE,2009-12-02,2019-07-03
9397904403735533298,OOR,786544377660005117,OOR,voting_rights 33.3%,INFLUENCE,2009-12-02,2019-07-03
8336662960845411280,OOR,786544377660005117,OOR,shareholding 33.3%,INFLUENCE,2009-12-02,2019-07-03
8336662960845411280,OOR,786544377660005117,OOR,voting_rights 33.3%,INFLUENCE,2009-12-02,2019-07-03
287957459314169360,OOR,7990045746855832520,OOR,other_influence_or_control,INFLUENCE,2020-04-14,
11080898759010500830,OOR,7990045746855832520,OOR,other_influence_or_control,INFLUENCE,2020-04-14,2021-02-08
14539919002816935048,OOR,7990045746855832520,OOR,other_influence_or_control,INFLUENCE,2021-03-22,
11318760569640528037,OOR,7990045746855832520,OOR,other_influence_or_control,INFLUENCE,2022-06-01,2022-12-08
14860190858873069604,OOR,7990045746855832520,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
11447518046995452174,OOR,7990045746855832520,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
17181306514177266791,OOR,7990045746855832520,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-01
3460841525290798642,OOR,7990045746855832520,OOR,other_influence_or_control,INFLUENCE,2023-09-01,
14860190858873069604,OOR,8006068697045959922,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
17181306514177266791,OOR,8006068697045959922,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-01
11447518046995452174,OOR,8006068697045959922,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
287957459314169360,OOR,8006068697045959922,OOR,other_influence_or_control,INFLUENCE,2020-04-14,
11080898759010500830,OOR,8006068697045959922,OOR,other_influence_or_control,INFLUENCE,2020-04-14,2021-02-08
14539919002816935048,OOR,8006068697045959922,OOR,other_influence_or_control,INFLUENCE,2021-03-22,
11318760569640528037,OOR,8006068697045959922,OOR,other_influence_or_control,INFLUENCE,2022-06-01,2022-12-08
3460841525290798642,OOR,8006068697045959922,OOR,other_influence_or_control,INFLUENCE,2023-09-01,
9280263866238154959,OOR,8034706950599774458,OOR,shareholding 75% 100%,INFLUENCE,2016-04-06,
9280263866238154959,OOR,8034706950599774458,OOR,voting_rights 75% 100%,INFLUENCE,2016-04-06,
9280263866238154959,OOR,8034706950599774458,OOR,appointment_of_board,INFLUENCE,2016-04-06,
11763166186882065506,OOR,8140810471157814796,OOR,shareholding 75% 100%,INFLUENCE,2020-07-19,
11763166186882065506,OOR,8140810471157814796,OOR,voting_rights 75% 100%,INFLUENCE,2020-07-19,
11763166186882065506,OOR,8140810471157814796,OOR,appointment_of_board,INFLUENCE,2020-07-19,
13856702416542646195,OOR,8161026079778481857,OOR,shareholding 100%,INFLUENCE,2022-05-23,
13856702416542646195,OOR,8161026079778481857,OOR,voting_rights 100%,INFLUENCE,2022-05-23,
8000462878426801249,OOR,8560863575925920879,OOR,shareholding 50%,INFLUENCE,2023-06-19,2024-01-11
2649240874962386578,OOR,8560863575925920879,OOR,shareholding 50%,INFLUENCE,2023-06-19,2024-01-11
2649240874962386578,OOR,8560863575925920879,OOR,voting_rights 100%,INFLUENCE,2023-06-19,2024-01-11
11511176422153305146,OOR,880494118585804952,OOR,shareholding 50% 75%,INFLUENCE,2017-06-16,
11511176422153305146,OOR,880494118585804952,OOR,voting_rights 50% 75%,INFLUENCE,2017-06-16,
11511176422153305146,OOR,880494118585804952,OOR,appointment_of_board,INFLUENCE,2017-06-16,
12058447700495462735,OOR,880494118585804952,OOR,shareholding 50% 75%,INFLUENCE,2017-06-02,2017-06-16
12058447700495462735,OOR,880494118585804952,OOR,voting_rights 50% 75%,INFLUENCE,2017-06-02,2017-06-16
12058447700495462735,OOR,880494118585804952,OOR,appointment_of_board,INFLUENCE,2017-06-02,2017-06-16
11080898759010500830,OOR,906807163450198628,OOR,other_influence_or_control,INFLUENCE,2020-04-14,2021-02-08
287957459314169360,OOR,906807163450198628,OOR,other_influence_or_control,INFLUENCE,2020-04-14,
14539919002816935048,OOR,906807163450198628,OOR,other_influence_or_control,INFLUENCE,2021-03-22,
11318760569640528037,OOR,906807163450198628,OOR,other_influence_or_control,INFLUENCE,2022-06-01,2022-12-08
14860190858873069604,OOR,906807163450198628,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
17181306514177266791,OOR,906807163450198628,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2019-04-01
11447518046995452174,OOR,906807163450198628,OOR,other_influence_or_control,INFLUENCE,2016-04-06,2020-04-28
3460841525290798642,OOR,906807163450198628,OOR,other_influence_or_control,INFLUENCE,2023-09-01,
16845748640432210076,OOR,9105741970892662542,OOR,shareholding 25% 50%,INFLUENCE,2018-08-08,
16845748640432210076,OOR,9105741970892662542,OOR,voting_rights 25% 50%,INFLUENCE,2018-08-08,
1493520756170812697,OOR,9105741970892662542,OOR,shareholding 25% 50%,INFLUENCE,2018-08-08,
1493520756170812697,OOR,9105741970892662542,OOR,voting_rights 25% 50%,INFLUENCE,2018-08-08,
5186827002772980860,OOR,9108512411986046569,OOR,shareholding 75% 100%,INFLUENCE,2020-01-03,2022-04-04
5186827002772980860,OOR,9108512411986046569,OOR,voting_rights 75% 100%,INFLUENCE,2020-01-03,2022-04-04
5186827002772980860,OOR,9108512411986046569,OOR,appointment_of_board,INFLUENCE,2020-01-03,2022-04-04
5146719055056379826,OOR,9108512411986046569,OOR,shareholding 25% 50%,INFLUENCE,2022-05-13,2022-11-29
5146719055056379826,OOR,9108512411986046569,OOR,voting_rights 25% 50%,INFLUENCE,2022-05-13,2022-11-29
2039953812640586108,OOR,9108512411986046569,OOR,shareholding 25% 50%,INFLUENCE,2022-04-04,2022-11-29
2039953812640586108,OOR,9108512411986046569,OOR,voting_rights 25% 50%,INFLUENCE,2022-04-04,2022-11-29
8566209714017500522,OOR,9108512411986046569,OOR,shareholding 75% 100%,INFLUENCE,2022-11-29,
8566209714017500522,OOR,9108512411986046569,OOR,voting_rights 75% 100%,INFLUENCE,2022-11-29,
8566209714017500522,OOR,9108512411986046569,OOR,appointment_of_board,INFLUENCE,2022-11-29,
13199565758497144490,OOR,9362418379120911880,OOR,shareholding 75% 100%,INFLUENCE,2016-04-06,2018-05-03
13199565758497144490,OOR,9362418379120911880,OOR,voting_rights 75% 100%,INFLUENCE,2016-04-06,2018-05-03
