record_id,data_source,primary_name,aliases,registration_date,registration_countries,dissolution_date,address,address_country,national_id_number,national_id_type,risk_topics,url,statement_date
1876302548425697905,OPEN-OWNERSHIP,FUTURE ARC VENTURES LIMITED,,2019-08-20,GB,,"Apt 52, 3 Whitehall Court, London, SW1A 2EL",GB,12165812,GB-COH,,https://opencorporates.com/companies/gb/12165812,2023-06-18
1876302548425697905,OPEN-OWNERSHIP,FUTURE ARC VENTURES LIMITED,,2019-08-20,GB,,"Apt 52, 3 Whitehall Court, London, SW1A 2EL",GB,12165812,GB-COH,,https://opencorporates.com/companies/gb/12165812,2023-06-18
1900125495978964582,OPEN-OWNERSHIP,POSTCODE EDUCATION TRUST,,2015-08-14,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC513161,GB-COH,,https://opencorporates.com/companies/gb/SC513161,2023-06-18
1900125495978964582,OPEN-OWNERSHIP,POSTCODE EDUCATION TRUST,,2015-08-14,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC513161,GB-COH,,https://opencorporates.com/companies/gb/SC513161,2023-06-18
2102963263606356827,OPEN-OWNERSHIP,KNIGHTSBRIDGE INNOVATION LTD,,2018-03-05,GB,2021-08-24,"72 Church Hill Road, Birmingham, B20 3PB",GB,11235062,GB-COH,,https://opencorporates.com/companies/gb/11235062,2023-06-18
2157304631999893922,OPEN-OWNERSHIP,ELMBRIDGE FARM EVENTS LIMITED,,2018-08-20,GB,,"Bryans Green Farm Bryans Green, Cutnall Green, Droitwich, WR9 0ND",GB,11526493,GB-COH,,https://opencorporates.com/companies/gb/11526493,2023-06-18
2160651228459565660,OPEN-OWNERSHIP,A.C Shropshire Holdings Limited,,2020-03-09,GB,,"Edward House, Grange Business Park, Whetstone, Leicester, LE8 6EP",GB,12503522,GB-COH,,https://opencorporates.com/companies/gb/12503522,2023-06-18
2217751744902026259,OPEN-OWNERSHIP,VA Group ApS,,2023-06-29,DK,,"Janus La Cours Gade 1, st, Aarhus C, 8000",DK,44151928,DK-CVR,,https://opencorporates.com/companies/dk/44151928,2024-03-02
2217751744902026259,OPEN-OWNERSHIP,VA Group ApS,,2023-06-29,DK,,"Janus La Cours Gade 1, st, Aarhus C, 8000",DK,44151928,DK-CVR,,https://opencorporates.com/companies/dk/44151928,2024-03-02
228104086362117292,OPEN-OWNERSHIP,SUMO ENTERTAINMENT ApS,,2020-09-15,DK,,"c/o Victor Nyland Poulsen, Thit Jensens Gade 34, 5, Aarhus C, 8000",DK,41677333,DK-CVR,,https://opencorporates.com/companies/dk/41677333,2023-06-20
2395885863738894312,OPEN-OWNERSHIP,TMF AGENCY SOLUTIONS LIMITED,,2006-07-11,GB,2021-11-02,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,05871914,GB-COH,,https://opencorporates.com/companies/gb/05871914,2023-06-18
2395885863738894312,OPEN-OWNERSHIP,TMF AGENCY SOLUTIONS LIMITED,,2006-07-11,GB,2021-11-02,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,05871914,GB-COH,,https://opencorporates.com/companies/gb/05871914,2023-06-18
2679845957325611152,OPEN-OWNERSHIP,EPA ASPIRE LIMITED,,2019-07-06,GB,,"Harscombe House, 1 Darklake View, Estover, Plymouth, PL6 7TL",GB,12088974,GB-COH,,https://opencorporates.com/companies/gb/12088974,2023-06-18
2940298445539057879,OPEN-OWNERSHIP,FASTMOOR LIMITED,,1977-11-15,GB,,"249 Repton Road, Orpington, BR6 9JD",GB,01338863,GB-COH,,https://opencorporates.com/companies/gb/01338863,2023-06-18
3088910742853001183,OPEN-OWNERSHIP,A.C. SHROPSHIRE LIMITED,,2020-03-09,GB,,"Edward House, Grange Business Park, Whetstone, Leicestershire, LE8 6EP",GB,12503522,GB-COH,,https://opencorporates.com/companies/gb/12503522,2023-06-18
3130484542422468846,OPEN-OWNERSHIP,Resumé Gruppen ApS,,2020-06-10,DK,,"Lundevej 5, Svendborg, 5700",DK,41438045,DK-CVR,,https://opencorporates.com/companies/dk/41438045,2023-06-21
3268067683906360563,OPEN-OWNERSHIP,Frandsen 1999 Invest ApS,,2023-07-09,DK,,"c/o Anders Kjærgaard Frandsen, Thit Jensens Gade 34, 5, Aarhus C, 8000",DK,44185458,DK-CVR,,https://opencorporates.com/companies/dk/44185458,2023-09-05
3276060465537167039,OPEN-OWNERSHIP,SAGES CRYTOCURRENCY CONSULTING LIMITED,,2018-04-03,GB,2019-09-10,"Flat 34, Jackson House, 22 Highview Gardens, London, N11 1SH",GB,11285781,GB-COH,,https://opencorporates.com/companies/gb/11285781,2023-06-18
3416816045051266211,OPEN-OWNERSHIP,EQUIPT U.K. LTD,,2018-05-16,GB,2019-07-23,"52 Tottenham Court Road, London, W1T 2EH",GB,11364453,GB-COH,,https://opencorporates.com/companies/gb/11364453,2023-06-18
3486621638774578785,OPEN-OWNERSHIP,Tmf Vat Services Ltd,,2005-09-13,GB,,"C/O Tmf Group, 8th Floor, 20 Farringdon Street, London, EC4A 4AB",GB,05562587,GB-COH,,https://opencorporates.com/companies/gb/05562587,2023-06-18
3620664545106141889,OPEN-OWNERSHIP,DNS PROPERTY LIMITED,,2018-06-11,GB,,"Bryans Green Farm Bryans Green, Cutnall Green, Droitwich, WR9 0ND",GB,11409247,GB-COH,,https://opencorporates.com/companies/gb/11409247,2023-06-18
3763382290790851491,OPEN-OWNERSHIP,Future Arc Collective Holdings Limited,,2019-08-19,GB,,"3a, Cologne Road, London, SW11 2AH",GB,12163604,GB-COH,,https://opencorporates.com/companies/gb/12163604,2023-06-18
4008882934238377616,OPEN-OWNERSHIP,Upside Projects Ltd,,2012-10-08,GB,2017-05-10,"3a, Cologne Road, London, SW11 2AH",GB,,,,https://opencorporates.com/companies/gb/08244097,2023-06-18
4008882934238377616,OPEN-OWNERSHIP,Upside Projects Ltd,,2012-10-08,GB,2017-05-10,"3a, Cologne Road, London, SW11 2AH",GB,,,,https://opencorporates.com/companies/gb/08244097,2023-06-18
4017873748870720667,OPEN-OWNERSHIP,RTI EXTRUSIONS EUROPE (HOLDINGS) LIMITED,,2013-07-11,GB,,"C/O Tmf Group 8th Floor, 20 Farringdon Street, London, EC4A 4AB",GB,08606498,GB-COH,,https://opencorporates.com/companies/gb/08606498,2023-06-18
4022702057509019826,OPEN-OWNERSHIP,SHROPSHIRE BIO GAS LIMITED,,2012-09-24,GB,,"Edward House Grange Business Park, Whetstone, Leicester, LE8 6EP",GB,08226564,GB-COH,,https://opencorporates.com/companies/gb/08226564,2023-06-18
4349994537831653530,OPEN-OWNERSHIP,DoughBoys I/S,,2022-12-13,DK,,"c/o Victor Nyland Poulsen, Thit Jensens Gade 34, 5, Aarhus C, 8000",DK,43702998,DK-CVR,,https://opencorporates.com/companies/dk/43702998,2023-06-21
4598783453354496374,OPEN-OWNERSHIP,Forvalt ApS,,2023-07-14,DK,,"c/o Søren Grønkjær Østergaard, Ivar Huitfeldts Gade 61, 1, Aarhus N, 8200",DK,44185547,DK-CVR,,https://opencorporates.com/companies/dk/44185547,2023-09-05
4897885495189971863,OPEN-OWNERSHIP,BLACKBROKE LIMITED,,1980-01-22,GB,,"249 Repton Road, Orpington, BR6 9JD",GB,01474549,GB-COH,,https://opencorporates.com/companies/gb/01474549,2023-06-18
4897885495189971863,OPEN-OWNERSHIP,BLACKBROKE LIMITED,,1980-01-22,GB,,"249 Repton Road, Orpington, BR6 9JD",GB,01474549,GB-COH,,https://opencorporates.com/companies/gb/01474549,2023-06-18
5217897900593669517,OPEN-OWNERSHIP,FUTURE RIGHTS LIMITED,,2015-07-10,GB,,"C/O Tmf Group 8th Floor, 20 Farringdon Street, London, EC4A 4AB",GB,09681119,GB-COH,,https://opencorporates.com/companies/gb/09681119,2023-06-18
5363488013504819484,OPEN-OWNERSHIP,WVE MONEY LIMITED,,2019-02-15,GB,,"Apt 52, 3 Whitehall Court, London, SW1A 2EL",GB,11830174,GB-COH,,https://opencorporates.com/companies/gb/11830174,2023-06-18
5363488013504819484,OPEN-OWNERSHIP,WVE MONEY LIMITED,,2019-02-15,GB,,"Apt 52, 3 Whitehall Court, London, SW1A 2EL",GB,11830174,GB-COH,,https://opencorporates.com/companies/gb/11830174,2023-06-18
5458210266490651757,OPEN-OWNERSHIP,AIRCRAFT 32A-3424 LIMITED,,2010-07-16,GB,,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,07317239,GB-COH,,https://opencorporates.com/companies/gb/07317239,2023-06-18
5458210266490651757,OPEN-OWNERSHIP,AIRCRAFT 32A-3424 LIMITED,,2010-07-16,GB,,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,07317239,GB-COH,,https://opencorporates.com/companies/gb/07317239,2023-06-18
5658747065450198230,OPEN-OWNERSHIP,SHELF SUBSEA SERVICES UK LIMITED,,2016-07-20,GB,,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,10289043,GB-COH,,https://opencorporates.com/companies/gb/10289043,2023-06-18
5658747065450198230,OPEN-OWNERSHIP,SHELF SUBSEA SERVICES UK LIMITED,,2016-07-20,GB,,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,10289043,GB-COH,,https://opencorporates.com/companies/gb/10289043,2023-06-18
578820807701635603,OPEN-OWNERSHIP,Shelf Subsea Holdings Uk Limited,,2016-07-19,GB,,"5th Floor, 6 St. Andrew Street, London, EC4A 3AE",GB,,,,https://opencorporates.com/companies/gb/10286951,2023-06-18
5924181656126884352,OPEN-OWNERSHIP,Future Arc Services Limited,,2017-08-08,GB,,"Apt 52, 3 Whitehall Court, London, SW1A 2EL",GB,,,,https://opencorporates.com/companies/gb/10903845,2023-06-18
5924181656126884352,OPEN-OWNERSHIP,Future Arc Services Limited,,2017-08-08,GB,,"Apt 52, 3 Whitehall Court, London, SW1A 2EL",GB,,,,https://opencorporates.com/companies/gb/10903845,2023-06-18
594653835899287894,OPEN-OWNERSHIP,MYDRIVE SOLUTIONS LIMITED,,2010-07-29,GB,2022-10-19,"C/O Tmf Group, 8th Floor, 20 Farringdon Street, London, EC4A 3AE",GB,07330334,GB-COH,,https://opencorporates.com/companies/gb/07330334,2023-06-18
598161773989218568,OPEN-OWNERSHIP,Upside Collective Holdings Limited,,2019-08-19,GB,,"3a, Cologne Road, London, SW11 2AH",GB,12163604,GB-COH,,https://opencorporates.com/companies/gb/12163604,2023-06-18
6050408303626891096,OPEN-OWNERSHIP,POSTCODE GREEN TRUST,,2011-07-25,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC404041,GB-COH,,https://opencorporates.com/companies/gb/SC404041,2023-06-18
6050408303626891096,OPEN-OWNERSHIP,POSTCODE GREEN TRUST,,2011-07-25,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC404041,GB-COH,,https://opencorporates.com/companies/gb/SC404041,2023-06-18
6130785299339880385,OPEN-OWNERSHIP,R & SB PROPERTY LIMITED,,2020-01-27,GB,,"Edward House Grange Business Park, Enderby Road, Whetstone, Leicester, LE8 6EP",GB,12425061,GB-COH,,https://opencorporates.com/companies/gb/12425061,2023-06-18
6136286495297288173,OPEN-OWNERSHIP,FUTURE ARC COLLECTIVE HOLDINGS LIMITED,,2019-08-19,GB,,"Apt 52, 3 Whitehall Court, London, SW1A 2EL",GB,12163604,GB-COH,,https://opencorporates.com/companies/gb/12163604,2023-06-18
6158188023058158242,OPEN-OWNERSHIP,PKA TEESREP HOLDING (UK) LIMITED,,2016-07-05,GB,,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,10264305,GB-COH,,https://opencorporates.com/companies/gb/10264305,2023-06-18
6158188023058158242,OPEN-OWNERSHIP,PKA TEESREP HOLDING (UK) LIMITED,,2016-07-05,GB,,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,10264305,GB-COH,,https://opencorporates.com/companies/gb/10264305,2023-06-18
6383471948105063933,OPEN-OWNERSHIP,Pka Burbo Extension Holding Aps,,2016-02-03,DK,,"C/O Pka A/S, Tuborg Boulevard 3, Hellerup, Dk 2900",DK,,,,https://opencorporates.com/companies/dk/37419737,2023-06-18
6587200127538019003,OPEN-OWNERSHIP,LEGOAL LTD,,2020-03-03,GB,2021-09-07,"20-22 Wenlock Road, London, N1 7GU",GB,12493987,GB-COH,,https://opencorporates.com/companies/gb/12493987,2023-06-18
6621258152433305439,OPEN-OWNERSHIP,Greenzone Consulting Limited,,,IM,,"Atholl House 29-31, Hope Street, Douglas, Isle Of Man, IM1 1AR",IM,,,,,2023-06-18
6627175790700056685,OPEN-OWNERSHIP,LIVELINK GROUP LIMITED,,2019-05-01,GB,,"35 Bowery Apartments Fountain Park Way, London, W12 7HZ",GB,11972616,GB-COH,,https://opencorporates.com/companies/gb/11972616,2023-06-18
6627175790700056685,OPEN-OWNERSHIP,LIVELINK GROUP LIMITED,,2019-05-01,GB,,"35 Bowery Apartments Fountain Park Way, London, W12 7HZ",GB,11972616,GB-COH,,https://opencorporates.com/companies/gb/11972616,2023-06-18
6650314840584745424,OPEN-OWNERSHIP,JK HANSEN ApS,,2009-12-02,DK,,"Myrehøjvej 11, Svendborg, 5700",DK,32647650,DK-CVR,,https://opencorporates.com/companies/dk/32647650,2023-06-21
6701883901592387784,OPEN-OWNERSHIP,KULWINDER DHILLON LTD,,2019-12-02,GB,,"67a Salisbury Road, Moseley, Birmingham, B13 8LB",GB,12345060,GB-COH,,https://opencorporates.com/companies/gb/12345060,2023-06-18
6882624148378229929,OPEN-OWNERSHIP,JK HANSEN ApS,,2009-12-02,DK,,"Myrehøjvej 11, Svendborg, 5700",DK,32647650,DK-CVR,,https://opencorporates.com/companies/dk/32647650,2023-06-21
6905760079647055472,OPEN-OWNERSHIP,Re-Claim ApS,,2023-07-03,DK,,"Thit Jensens Gade 34, 5, Aarhus C, 8000",DK,44160129,DK-CVR,,https://opencorporates.com/companies/dk/44160129,2023-07-22
6905760079647055472,OPEN-OWNERSHIP,Re-Claim ApS,,2023-07-03,DK,,"Thit Jensens Gade 34, 5, Aarhus C, 8000",DK,44160129,DK-CVR,,https://opencorporates.com/companies/dk/44160129,2023-07-22
697245923305352330,OPEN-OWNERSHIP,Salisbury Group Limited,,2019-11-20,GB,,"Enterprise House, Pool Lane, Bromborough Pool, Wirral, CH62 4UE",GB,12323477,GB-COH,,https://opencorporates.com/companies/gb/12323477,2023-06-18
7144199660998316023,OPEN-OWNERSHIP,Rti Europe Limited,,2000-01-11,GB,,"C/O Tmf Group, 8th Floor, 20 Farringdon Street, London, EC4A 4AB",GB,,,,https://opencorporates.com/companies/gb/03906707,2023-06-18
7212271673267422588,OPEN-OWNERSHIP,POSTCODE CARE TRUST,,2011-09-22,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC407953,GB-COH,,https://opencorporates.com/companies/gb/SC407953,2023-06-18
7212271673267422588,OPEN-OWNERSHIP,POSTCODE CARE TRUST,,2011-09-22,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC407953,GB-COH,,https://opencorporates.com/companies/gb/SC407953,2023-06-18
7345338689963218715,OPEN-OWNERSHIP,CIMPLE LIMITED,,2018-09-27,GB,,"Apartment 52, 3 Whitehall Court, London, SW1A 2EL",GB,11591373,GB-COH,,https://opencorporates.com/companies/gb/11591373,2023-06-18
7345338689963218715,OPEN-OWNERSHIP,CIMPLE LIMITED,,2018-09-27,GB,,"Apartment 52, 3 Whitehall Court, London, SW1A 2EL",GB,11591373,GB-COH,,https://opencorporates.com/companies/gb/11591373,2023-06-18
7345643885027890505,OPEN-OWNERSHIP,POSTCODE SUPPORT TRUST,,2015-07-08,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC510360,GB-COH,,https://opencorporates.com/companies/gb/SC510360,2023-06-18
7471348666177899960,OPEN-OWNERSHIP,Le Krib ApS,,2022-05-25,DK,,"Grønningen 3, kl, Aarhus C, 8000",DK,43288377,DK-CVR,,https://opencorporates.com/companies/dk/43288377,2023-06-21
7534967179375482443,OPEN-OWNERSHIP,BE THE RABBIT LIMITED,,2016-07-12,GB,2017-11-14,"3a Cologne Road, London, SW11 2AH",GB,10274337,GB-COH,,https://opencorporates.com/companies/gb/10274337,2023-06-18
7534967179375482443,OPEN-OWNERSHIP,BE THE RABBIT LIMITED,,2016-07-12,GB,2017-11-14,"3a Cologne Road, London, SW11 2AH",GB,10274337,GB-COH,,https://opencorporates.com/companies/gb/10274337,2023-06-18
7584591804488095167,OPEN-OWNERSHIP,Wynn Weinzweig Uk Holdings Llp,,2020-03-17,GB,,"C/O Fladgate Llp, 16 Great Queen Street, London, WC2B 5DG",GB,,,,https://opencorporates.com/companies/gb/Oc431195,2023-06-18
7584591804488095167,OPEN-OWNERSHIP,Wynn Weinzweig Uk Holdings Llp,,2020-03-17,GB,,"C/O Fladgate Llp, 16 Great Queen Street, London, WC2B 5DG",GB,,,,https://opencorporates.com/companies/gb/Oc431195,2023-06-18
7768098535826515629,OPEN-OWNERSHIP,PROFORM GROUP LIMITED,,2019-01-24,GB,,"Enterprise House Pool Lane, Bromborough Pool, Wirral, CH62 4UE",GB,11785110,GB-COH,,https://opencorporates.com/companies/gb/11785110,2023-06-18
786544377660005117,OPEN-OWNERSHIP,WINDPOWERTREE ApS,,2009-12-02,DK,2019-07-03,"Gotlandsvej 5, Svendborg, 5700",DK,32649238,DK-CVR,,https://opencorporates.com/companies/dk/32649238,2023-06-20
786544377660005117,OPEN-OWNERSHIP,WINDPOWERTREE ApS,,2009-12-02,DK,2019-07-03,"Gotlandsvej 5, Svendborg, 5700",DK,32649238,DK-CVR,,https://opencorporates.com/companies/dk/32649238,2023-06-20
7972036199471160211,OPEN-OWNERSHIP,Resumé Gruppen ApS,,2020-06-10,DK,,"Lundevej 5, Svendborg, 5700",DK,41438045,DK-CVR,,https://opencorporates.com/companies/dk/41438045,2023-06-21
7990045746855832520,OPEN-OWNERSHIP,PEOPLE'S POSTCODE TRUST,,2009-03-13,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC356549,GB-COH,,https://opencorporates.com/companies/gb/SC356549,2023-06-18
8006068697045959922,OPEN-OWNERSHIP,POSTCODE ACTIVE TRUST,,2014-06-30,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC481121,GB-COH,,https://opencorporates.com/companies/gb/SC481121,2023-06-18
8006068697045959922,OPEN-OWNERSHIP,POSTCODE ACTIVE TRUST,,2014-06-30,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC481121,GB-COH,,https://opencorporates.com/companies/gb/SC481121,2023-06-18
8034706950599774458,OPEN-OWNERSHIP,TMF TRUSTEE LIMITED,,1999-07-21,GB,,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,03814168,GB-COH,,https://opencorporates.com/companies/gb/03814168,2023-06-18
8140810471157814796,OPEN-OWNERSHIP,KINDLESHINE LIMITED,,2020-07-19,GB,2022-06-07,"Hygeia Building 66-68 College Road, Harrow, HA1 1BE",GB,12753944,GB-COH,,https://opencorporates.com/companies/gb/12753944,2023-06-18
8161026079778481857,OPEN-OWNERSHIP,Art By Lunei ApS,,2022-05-23,DK,,"Thit Jensens Gade 34, 5, Aarhus C, 8000",DK,43282301,DK-CVR,,https://opencorporates.com/companies/dk/43282301,2023-06-21
8560863575925920879,OPEN-OWNERSHIP,InkLink I/S,,2023-06-16,DK,2024-01-11,"c/o Mathilde Thrane Roussau, Thorvaldsensgade 32, 4, Aarhus C, 8000",DK,44121689,DK-CVR,,https://opencorporates.com/companies/dk/44121689,2024-03-02
880494118585804952,OPEN-OWNERSHIP,4U FRESH PRODUCE LTD,,2017-06-02,GB,,"Unit 6 Plaxton Bridge Road, Woodmansey, Beverley, East Yorkshire, HU17 0RT",GB,10799609,GB-COH,,https://opencorporates.com/companies/gb/10799609,2023-06-18
906807163450198628,OPEN-OWNERSHIP,POSTCODE CULTURE TRUST,,2012-06-15,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC426288,GB-COH,,https://opencorporates.com/companies/gb/SC426288,2023-06-18
9105741970892662542,OPEN-OWNERSHIP,GREENLIGHT GROUP LIMITED,,2018-08-08,GB,,"Bergstrand House Parkwood Close, Roborough, Plymouth, Devon, PL6 7SG",GB,11506498,GB-COH,,https://opencorporates.com/companies/gb/11506498,2023-06-18
9108512411986046569,OPEN-OWNERSHIP,POLYUS CAPITAL LIMITED,,2020-01-03,GB,,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,12385537,GB-COH,,https://opencorporates.com/companies/gb/12385537,2023-06-18
9280263866238154959,OPEN-OWNERSHIP,Tmf Global Services (Uk) Limited,,1998-05-06,GB,,"C/O Tmf Group, 8th Floor, 20 Farringdon Street, London, EC4A 4AB",GB,,,,https://opencorporates.com/companies/gb/03561975,2023-06-18
9280263866238154959,OPEN-OWNERSHIP,Tmf Global Services (Uk) Limited,,1998-05-06,GB,,"C/O Tmf Group, 8th Floor, 20 Farringdon Street, London, EC4A 4AB",GB,,,,https://opencorporates.com/companies/gb/03561975,2023-06-18
9354887330087030062,OPEN-OWNERSHIP,Victor Nyland Invest ApS,,2022-05-23,DK,,"Thit Jensens Gade 34, 5, Aarhus C, 8000",DK,43282301,DK-CVR,,https://opencorporates.com/companies/dk/43282301,2023-07-22
9362418379120911880,OPEN-OWNERSHIP,TMF HOLDING UK LIMITED,,2011-08-17,GB,,"8th Floor 20 Farringdon Street, London, EC4A 4AB",GB,07743597,GB-COH,,https://opencorporates.com/companies/gb/07743597,2023-06-18
944705691522867512,OPEN-OWNERSHIP,POSTCODE LOCAL TRUST,,2015-04-10,GB,,"28 Charlotte Square, Edinburgh, EH2 4ET",GB,SC503019,GB-COH,,https://opencorporates.com/companies/gb/SC503019,2023-06-18
966913957987625677,OPEN-OWNERSHIP,Ejendomsselskabet Gotland A/S,,2010-06-30,DK,,"Gotlandsvej 5, Svendborg, 5700",DK,33050437,DK-CVR,,https://opencorporates.com/companies/dk/33050437,2024-01-03
966913957987625677,OPEN-OWNERSHIP,Ejendomsselskabet Gotland A/S,,2010-06-30,DK,,"Gotlandsvej 5, Svendborg, 5700",DK,33050437,DK-CVR,,https://opencorporates.com/companies/dk/33050437,2024-01-03
NK-3p3mmVWmjwVtTfKchz4kNE,OPEN-SANCTIONS,LMAR (GB) LTD,,,gb,,"31 Quernmore Close, Bromley, Kent, United Kingdom, BR1 4EL",,,,,https://www.opensanctions.org/entities/NK-3p3mmVWmjwVtTfKchz4kNE,2025-01-07T00:33:03
NK-auyPsLrBzRoxjCRWgjBvas,OPEN-SANCTIONS,WANDLE HOLDINGS LIMITED,,2006-12-08,cy,,"DEANA BEACH APTS, BLOCK A, Flat 212, Προμαχών Ελευθερίας, 33, 'Αγιος Αθανάσιος, 4103, Λεμεσός, Κύπρος",,C188266,,sanction.linked,https://opensanctions.org/entities/NK-auyPsLrBzRoxjCRWgjBvas/,2024-03-03T19:51:29
NK-cf4Q3KcmUnQbt8Cy7iTtwK,OPEN-SANCTIONS,POLYUS GOLD INTERNATIONAL LIMITED,KAZAKHGOLD GROUP LIMITED,2007-09-12,gb;je,,"3RD FLOOR CHARTER PLACE 23-27 SEATON PALCE, ST HELIER JE4 0WH",,FC027918,,sanction.linked,https://opensanctions.org/entities/NK-cf4Q3KcmUnQbt8Cy7iTtwK/,2024-03-03T08:46:31
NK-g7R2tAwDJhTVB2wSuNNNsK,OPEN-SANCTIONS,"ООО ""ГРАНДЕКО""","ТОВ ""ГРАНДЕКО"";LIMITED LIABILITY COMPANY ""GRANDEKO"";Grandeko LLC;ООО ""Грандеко"";Limited Liability Company ""Grandeko""",2013-03-26,ru,,"переулок Старомонетный, Москва",,7719840749,,sanction.linked;poi,https://opensanctions.org/entities/NK-g7R2tAwDJhTVB2wSuNNNsK/,2024-02-14T15:08:58
NK-SKAADAiqiZ78JsJjeg72Te,OPEN-SANCTIONS,BARLLOWS SERVICES LTD,,,gb,,"31 Quernmore Close, Bromley, Kent, United Kingdom, BR1 4EL",,,,,https://www.opensanctions.org/entities/NK-SKAADAiqiZ78JsJjeg72Te,2025-01-07T00:33:03
ru-inn-7704734184,OPEN-SANCTIONS,"ООО ""ВЕНЧЕР МЕНЕДЖМЕНТ ЛИМИТЕД""",,2009-09-25,ru,,"ПЕР. СТАРОМОНЕТНЫЙ Д. 37 СТР. 1, МОСКВА, 119017",,1097746567698,,sanction.linked,https://www.opensanctions.org/entities/ru-inn-7704734184,2024-03-15T12:51:12
ru-inn-7718926376,OPEN-SANCTIONS,"ООО ""ЗАРЕЧЬЕ-ЭСТЕЙТ""",,2013-03-22,ru,,"УЛ. ГОРБУНОВА Д. 2 СТР. 3, МОСКВА, 121596",,1137746247484,,,https://www.opensanctions.org/entities/ru-inn-7718926376,2022-01-01T00:00:00
ru-inn-7719840749,OPEN-SANCTIONS,"ООО ""ГРАНДЕКО""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГРАНДЕКО""",2013-03-26,ru,,"ПЕР. СТАРОМОНЕТНЫЙ Д. 37 СТР. 1, МОСКВА, 119017",,1137746263490,,sanction.linked,https://www.opensanctions.org/entities/ru-inn-7719840749,2023-12-22T09:49:03
ru-inn-7723779825,OPEN-SANCTIONS,"ООО ""НАЦИОНАЛЬНАЯ КИНОСЕТЬ""",,2010-12-01,ru,,"ПЕР. СТАРОМОНЕТНЫЙ Д. 37 СТР. 1, МОСКВА, 119017",,1107746981968,,sanction.linked,https://www.opensanctions.org/entities/ru-inn-7723779825,2023-12-22T09:49:03
rupep-company-35676,OPEN-SANCTIONS,Vencher Management Limited LLC,"ООО ""ВЕНЧЕР МЕНЕДЖМЕНТ ЛИМИТЕД"";VML LLC;ООО ""ВМЛ""",2009-09-25,ru,,"ПЕР. СТАРОМОНЕТНЫЙ, Москва",,7704734184,,,https://opensanctions.org/entities/rupep-company-35676/,2024-01-18T00:00:00
rupep-company-9767,OPEN-SANCTIONS,Natsionalnaia Kinoset LLC,"ООО ""Национальная Киносеть""",2010-12-01,ru,,"переулок Старомонетны, Москва",,7723779825,,sanction.linked,https://opensanctions.org/entities/rupep-company-9767/,2024-01-18T00:00:00
rupep-company-9769,OPEN-SANCTIONS,Zareche-Estate LLC,"ООО ""Заречье-Эстейт""",2013-03-22,ru,,"улица Народная, Москва",,7718926376,,sanction.linked,https://opensanctions.org/entities/rupep-company-9769/,2024-01-18T00:00:00
rupep-company-9782,OPEN-SANCTIONS,NUGGET CAPITAL PLC,POLYUS GOLD PLC,2011-07-15,gb,,,,07706746,,sanction.linked,https://opensanctions.org/entities/rupep-company-9782/,2024-01-18T00:00:00
rupep-company-9783,OPEN-SANCTIONS,POLYUS FINANCE PLC,,2017-03-28,gb,,,,,,sanction.linked,https://opensanctions.org/entities/rupep-company-9783/,2024-01-18T00:00:00
